date,est,y_sample,date
1994-01-01,78.15502429666823,77.833,1994-01-01
1994-02-01,77.45981053933941,75.628,1994-02-01
1994-03-01,77.06699611103411,73.324,1994-03-01
1994-04-01,76.11913390908803,71.915,1994-04-01
1994-05-01,73.28388770284182,71.483,1994-05-01
1994-06-01,71.54375712456178,70.75,1994-06-01
1994-07-01,70.91136963592211,71.619,1994-07-01
1994-08-01,70.9003648482427,71.343,1994-08-01
1994-09-01,70.69131594048918,69.709,1994-09-01
1994-10-01,69.62487050695482,69.07300000000001,1994-10-01
1994-11-01,68.42285155101682,68.141,1994-11-01
1994-12-01,67.95394668250503,68.126,1994-12-01
1995-01-01,67.6548653276907,69.01,1995-01-01
1995-02-01,67.68756580024962,70.605,1995-02-01
1995-03-01,67.82224525530947,70.555,1995-03-01
1995-04-01,69.11801685224167,71.281,1995-04-01
1995-05-01,70.45848233326882,74.089,1995-05-01
1995-06-01,70.89490558426048,74.46600000000002,1995-06-01
1995-07-01,72.6474639536626,73.793,1995-07-01
1995-08-01,74.11987052693577,74.13600000000002,1995-08-01
1995-09-01,74.24519188421063,74.406,1995-09-01
1995-10-01,74.18850094731972,75.1,1995-10-01
1995-11-01,74.73152885486851,76.123,1995-11-01
1995-12-01,75.65804358253622,76.691,1995-12-01
1996-01-01,76.55586211648115,77.137,1996-01-01
1996-02-01,77.08845420998779,75.328,1996-02-01
1996-03-01,76.89953786767472,73.911,1996-03-01
1996-04-01,76.0630660056757,72.91,1996-04-01
1996-05-01,74.27221312278499,72.03399999999998,1996-05-01
1996-06-01,72.72884847891142,72.686,1996-06-01
1996-07-01,72.33863666081271,72.281,1996-07-01
1996-08-01,72.18128496306976,71.76,1996-08-01
1996-09-01,71.87060572437032,72.695,1996-09-01
1996-10-01,72.04754553023045,74.059,1996-10-01
1996-11-01,72.67944840108505,74.985,1996-11-01
1996-12-01,73.7422147976177,73.557,1996-12-01
1997-01-01,74.15434761710682,73.41199999999998,1997-01-01
1997-02-01,73.89807231728737,72.915,1997-02-01
1997-03-01,73.13664460263368,71.664,1997-03-01
1997-04-01,72.21910951678436,72.286,1997-04-01
1997-05-01,71.96980150964707,72.561,1997-05-01
1997-06-01,71.92106780193603,72.973,1997-06-01
1997-07-01,72.44089952412392,74.711,1997-07-01
1997-08-01,72.99688105732604,73.595,1997-08-01
1997-09-01,73.57388264003899,74.416,1997-09-01
1997-10-01,74.22281874508398,75.456,1997-10-01
1997-11-01,74.48858463164214,74.993,1997-11-01
1997-12-01,75.00056877791397,75.459,1997-12-01
1998-01-01,75.30549241079747,76.676,1998-01-01
1998-02-01,75.91813011832426,75.919,1998-02-01
1998-03-01,76.21212706749901,75.792,1998-03-01
1998-04-01,76.37066569373995,75.72399999999998,1998-04-01
1998-05-01,75.83495346677685,76.033,1998-05-01
1998-06-01,75.93626004326295,76.398,1998-06-01
1998-07-01,76.23991919485714,76.084,1998-07-01
1998-08-01,76.24497249746996,78.443,1998-08-01
1998-09-01,78.19392654653049,80.469,1998-09-01
1998-10-01,80.32935070001295,79.916,1998-10-01
1998-11-01,80.4724429517465,79.624,1998-11-01
1998-12-01,80.46357505550881,79.491,1998-12-01
1999-01-01,79.90604139371776,79.73899999999998,1999-01-01
1999-02-01,79.73281414853122,77.067,1999-02-01
1999-03-01,80.07430079359693,77.21,1999-03-01
1999-04-01,79.5724051106539,76.836,1999-04-01
1999-05-01,77.22531546393691,75.415,1999-05-01
1999-06-01,77.0976369806784,74.96600000000002,1999-06-01
1999-07-01,76.10506154968927,74.36,1999-07-01
1999-08-01,75.02223469970828,74.188,1999-08-01
1999-09-01,74.563543889916,74.52,1999-09-01
1999-10-01,74.3897315588986,73.906,1999-10-01
1999-11-01,74.20634382048767,73.545,1999-11-01
1999-12-01,74.01302847467802,72.64,1999-12-01
