date,est,y_sample,date
1994-01-01,77.51296214133917,77.833,1994-01-01
1994-04-01,77.62870516360083,71.915,1994-04-01
1994-07-01,77.09755808022867,71.619,1994-07-01
1994-10-01,72.85627096282354,69.07300000000001,1994-10-01
1995-01-01,69.30245991887283,69.01,1995-01-01
1995-04-01,68.54408720988218,71.281,1995-04-01
1995-07-01,68.49712796903641,73.793,1995-07-01
1995-10-01,69.66648855673026,75.1,1995-10-01
1996-01-01,73.7101620994503,77.137,1996-01-01
1996-04-01,75.60641425761615,72.91,1996-04-01
1996-07-01,75.57924008746315,72.281,1996-07-01
1996-10-01,74.6159918997711,74.059,1996-10-01
1997-01-01,73.03157917820566,73.41199999999998,1997-01-01
1997-04-01,73.00419634682396,72.286,1997-04-01
1997-07-01,73.12828946614091,74.711,1997-07-01
1997-10-01,73.3378129753753,75.456,1997-10-01
1998-01-01,73.10617605954543,76.676,1998-01-01
1998-04-01,75.42020994408098,75.72399999999998,1998-04-01
1998-07-01,76.07401293893912,76.084,1998-07-01
1998-10-01,76.25544844250899,79.916,1998-10-01
1999-01-01,79.31646110515258,79.73899999999998,1999-01-01
1999-04-01,80.5152527803766,76.836,1999-04-01
1999-07-01,80.14131669179379,74.36,1999-07-01
1999-10-01,78.72799417010502,73.906,1999-10-01
