,Price1,Price2,Price3,Price4,Price5,yr2,yr3,yr4,yr5,yr_ave,CP,f1,f2,f3,f4,f5,f6,f7,f8,F5,F6,D_log(DIV),D_log(P),D_DIVreinvested,D_Preinvested,d-p,R15-R11,CP factor,Mkt-RF,SMB,HML,UMD,Agric,Food,Beer,Smoke,Toys,Fun,Books,Hshld,Clths,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,Mach,ElcEq,Autos,Aero,Ships,Mines,Coal,Oil,Util,Telcm,PerSv,BusSv,Hardw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin,Other,ports_2,ports_4,ports_5,ports_6,ports_7,ports_8,ports_9,ports_high,ports_low,port2_2,port2_3,port2_4,port2_5,port2_6,port2_7,port2_8,port2_9,port2_high,port2_low,port3_2,port3_3,port3_4,port3_5,port3_6,port3_7,port3_8,port3_9,port3_high,port3_low,port4_2,port4_3,port4_4,port4_5,port4_6,port4_7,port4_8,port4_9,port4_high,port4_low,port5_2,port5_3,port5_4,port5_5,port5_6,port5_7,port5_8,port5_9,port5_high,port5_low,port6_2,port6_3,port6_4,port6_5,port6_6,port6_7,port6_8,port6_9,port6_high,port6_low,port7_2,port7_3,port7_4,port7_5,port7_6,port7_7,port7_8,port7_9,port7_low,port8_2,port8_3,port8_4,port8_5,port8_6,port8_7,port8_8,port8_9,port8_high,port8_low,port9_2,port9_3,port9_4,port9_5,port9_6,port9_7,port9_8,port9_high,port9_low,portl_2,portl_3,portl_4,portl_5,portl_6,portl_7,PI,PI less transfers,Real Consumption,M&T sales,Retail sales,IP: total,IP: products,IP: final prod,IP: cons gds,IP: cons dble,IP: cons nondble,IP: bus eqpt,IP: matls,IP: dble matls,IP: nondble matls,IP: mfg,IP: res util,IP: fuels,NAPM prodn ,Cap util,Help wanted indx,Help wanted/unemp,Emp CPS total,Emp CPS nonag,U: all,U: mean duration,U < 5 wks,U 5-14 wks,U 15+ wks ,U 15-26 wks,U 27+ wks,UI claims,Emp: total,Emp: gds prod,Emp: mining,Emp: const,Emp: mfg,Emp: dble gds,Emp: nondbles,Emp: services,Emp: TTU,Emp: wholesale,Emp: retail,Emp: FIRE,Emp: Govt,Agg wkly hours,Avg hrs ,Overtime: mfg,Avg hrs: mfg,NAPM empl,Starts: nonfarm,Starts: NE,Starts: MW,Starts: South,Starts: West,BP: total,BP: NE,BP: MW,BP: South,BP: West,PMI,NAPM new ordrs,NAPM vendor del,NAPM Invent,Orders: cons gds,Orders: dble gds,Orders: cap gds,Unf orders: dble,M&T invent,M&T invent/sales,M1,M2,Currency,M2 (real),MB,Reserves tot,Reserves nonbor,C&I loan plus,DC&I loans,Cons credit,Inst cred/PI,S&P 500,S&P: indust,S&P div yield,S&P PE ratio,Fed Funds,Comm paper,3 mo T-bill,6 mo T-bill,1 yr T-bond,5 yr T-bond,10 yr T-bond,Aaa bond,Baa bond,CP-FF spread,3 mo-FF spread,6 mo-FF spread,1 yr-FF spread,5 yr-FF spread,10 yr-FF spread,Aaa-FF spread,Baa-FF spread,Ex rate: avg,Ex rate: Switz,Ex rate: Japan,Ex rate: UK,EX rate: Canada,PPI: fin gds,PPI: cons gds,PPI: int mat’ls,PPI: crude mat’ls,Spot market price,PPI: nonferrous,NAPM com price,CPI-U: all,CPI-U: apparel,CPI-U: transp,CPI-U: medical,CPI-U: comm.,CPI-U: dbles,CPI-U: services,CPI-U: ex food,CPI-U: ex shelter,CPI-U: ex med,PCE defl,PCE defl: dlbes,PCE defl: nondble,PCE defl: service,AHE: goods,AHE: const,AHE: mfg,Consumer expect,Finan_h1,Marco_h1,SENT^ ,SENT,BW
1970-01-01,92.332,85.221,78.48899999999998,72.344,66.798,-1.813143745126008,-4.104810095526141,-7.004856709554755,-8.1462077691882,-5.267254579848776,0.86823,-1.9805,1.8383,-0.10564000000000001,0.32656999999999997,-0.76069,0.058369000000000004,-1.1404,-0.66347,2.6821,0.8504,-0.036401253689373636,-0.07744167662286072,-0.03499465843611549,-0.07607575311922865,-4.551764239446403,58.20529087153807,0.8731363901777321,-101.23241834168785,34.53816171054234,36.285819672731925,36.285819672731925,12.415550464973117,-33.709056199830734,-16.310344223360367,-86.95580608045887,-100.4492988881822,-69.53635194581967,-145.2459940524673,-85.66631530518347,-58.9022492285897,-140.11027273223473,-75.52775972864892,-84.12075321538688,-32.228945003859174,-57.516640509059926,-112.77727616507276,-154.627946550005,-70.80861669603891,-82.32010979070823,-76.8063959710949,-110.27521764544441,-174.44718361890298,-40.51635618337094,-30.38136958114788,-2.0417359677090845,-147.5506888805372,-51.86484294547612,-31.24321746100973,-342.98057501072213,-114.75627721830013,-111.59144021899759,-130.305528500279,-92.90537636230185,-99.92750303258578,-106.20407830968409,-96.67140943010031,-96.93157203274536,-69.53635194581967,-161.3353158635075,-101.36298795173995,-112.2500932900369,-144.97514426009755,-128.83502199419922,-62.183698475755776,-39.275789547502654,-22.530186391600772,-45.366857683078564,-4.327794712934094,-11.212218003782962,-25.958760152536613,-10.848893582578883,28.342638718360828,-130.03802961375004,-80.26553464995807,-19.9651693836279,-101.23241834168785,-58.650201338564024,-86.05301706480051,2.5173576985753443,-87.4719906243898,23.292472223788067,-26.204033531009287,-122.97094990708355,-36.674766699167975,-47.112856743963135,-86.18194534856676,-49.73662789700817,-4.689149797220493,-40.392241791162256,-66.61525191631061,-12.666616727419903,-36.922240405963784,-94.46230165368613,-70.29954891875744,-51.61426871194927,-131.24224446643817,-18.13636537205782,-29.520140241879226,-116.73854736786457,-12.909187983552249,-4.086951761799385,-25.590944057702924,-106.46631607296543,-42.62826728285609,-94.46230165368613,-101.36298795173995,-134.3251838890376,-119.65181297881432,-71.06323159196546,-23.87595805734797,-73.61235628926237,-41.26131223419697,-173.7535018838801,-108.96043719179589,-54.499036236579094,-75.39997100588295,-84.24947405219574,-98.23323177638454,-43.62339535895793,-48.61145200585192,-16.797011572624395,-62.31008743790324,-105.67977464214077,-119.65181297881432,-155.17408377640743,-94.46230165368613,-53.11849955761852,-79.36776300545408,-49.2364194695903,-88.8926440755789,-65.60088161076986,-96.28127125272715,-87.34292367078328,-221.7174461341137,-101.62416980063256,-121.37661840594923,-108.04094724477726,-84.63571942863274,-78.98320924475229,-102.53875419897922,-75.52775972864892,-88.63421831814642,-83.99204618464195,-40.392241791162256,-99.27557711879524,-36.674766699167975,-123.10390653012131,-70.55405581260659,-71.95480940721946,-24.24324878102336,-113.04095447859244,-91.35046846738965,-81.03558815231918,-130.7068886690242,-88.50502630639423,-146.05891042091577,-136.47451839401157,3488.5,3207.3,26.3586,364138.0,97396.0,37.8906,36.7729,36.1319,45.8605,31.1944,53.2038,17.4346,38.4508,21.7696,53.8331,33.9342,43.1583,56.949,48.1,82.1229,71.0,2.2181,78780.0,75358.0,3.9,7.9,1800.0,933.0,431.0,288.0,143.0,250.9,58680.0,22726.0,608.0,3615.0,18424.0,11218.0,7206.0,48450.0,14096.0,3408.5,7425.0,3485.0,12496.0,60.5,40.0,3.3,40.4,46.3,1085.0,146.0,240.0,476.0,223.0,1062.0,150.0,216.0,407.0,289.0,48.7,45.8,57.9,50.2,74120.0,82189.0,21120.0,323633.0,471.16,1.295,206.2,589.6,46.0,24.6587,61792.0,14087.0,13128.0,106.3,-0.3,124109.78,15.78,90.31,99.4,3.5027,15.0267,8.98,8.908999999999999,7.87,7.78,8.1,8.17,7.79,7.91,8.86,-0.071,-1.11,-1.2,-0.88,-0.81,-1.19,-1.07,-0.12,90.57,4.3148,357.8074,240.04,1.073,39.1,39.0,35.0,35.1,116.1,48.0,80.6,37.9,58.2,36.6,32.8,41.0,43.0,33.8,37.9,39.5,38.2,23.9104,56.5333,27.9188,18.3809,3.41,4.54,3.16,77.1,1.1012969099949401,0.666907474108958,2.912409,2.881581,-2.224580816585348
1970-04-01,92.786,85.959,79.285,73.154,67.907,-1.5208697779467335,-3.0044229547198533,-5.578123768047897,-6.409783149011183,-4.128299912431417,2.1977,-1.3182,1.1657,-0.33655999999999997,-0.8447,0.21554,-0.11404,0.32372,0.64264,3.8764,2.7289999999999996,-0.0862038740266251,-0.1124891977752851,-0.08474051050191356,-0.11128693110643262,-4.589853137508781,137.38647178163757,1.9598713965081,-139.7057556207015,-75.39997100588295,74.44246910334324,74.44246910334324,-233.03007523733044,-133.6543055800671,-118.32672450494651,-34.202832567254575,-266.72272068425883,-290.4858734396743,-195.72880544418038,-99.01490588935692,-182.6630555730133,-145.787877105252,-120.71293828284313,-52.491507537502486,-197.28366754993155,-94.85184880854341,-129.50321066339322,-198.69892894761375,-118.72409743202834,-138.89713025317585,-105.41770868783432,-115.68092914362524,-209.08121593360275,-85.66631530518347,-169.87627718614425,-190.79487778854957,-114.3602158251894,-100.71028192531355,-110.40677495522915,-334.07043065362586,-286.2132341343978,-170.01453399832553,-236.38631260483018,-171.81332361159355,-83.22009376175181,-136.07122482610862,-152.30963228840017,-271.97962877219686,-126.16598174796567,-267.9222709528331,-127.36631527400074,-198.69892894761375,-250.3493582580085,-175.6968221466435,-404.91923725960487,-316.914915174767,-271.2272304780639,-214.23451026631005,-213.51745019119411,-200.96682473249862,-146.1944500381604,-164.22141929903657,-152.58214279258024,-356.3095845824563,-278.7725269668324,-227.94070075013497,-206.0853159051715,-190.09168409717003,-149.04432415116744,-111.19642183610321,-214.66495207160682,-116.20962173946664,-167.11448080020918,-355.9866567010672,-261.9364747778662,-232.8843645942032,-195.02271539733,-198.55732767303803,-218.97788351438425,-89.92690399739256,-149.18020140885662,-176.252635032912,-99.92750303258578,-366.0380529442725,-198.27417524133259,-254.49597474987624,-225.62129920660274,-177.08683736056287,-191.0762706846684,-162.70878516761792,-132.04572625072478,-205.51551532466502,-117.7970985446776,-257.02057193128536,-248.87188946757354,-186.30154232554963,-134.05678755600195,-172.9216127691082,-95.63132269109819,-130.03802961375004,-123.50286480940979,-101.49357177035728,-147.5506888805372,-329.3242148421124,-247.83874261081542,-134.9964374725754,-281.1970763457436,-174.8635852192873,-196.57666228585796,-108.04094724477726,-104.23911962599425,-151.76479686473886,-136.34007214436093,-213.087419726101,-254.3476343083745,-191.92084549959043,-155.99375593942466,-148.63678466686326,-146.46557520876698,-138.49302181359326,-131.91177525432516,-152.58214279258024,-213.3740895793517,-163.8086935855956,-231.86488519554618,-200.96682473249862,-83.99204618464195,-135.26504407694253,-141.45964878806012,-65.34742295527063,-115.68092914362524,-105.941897841086,-190.23228987388504,-217.8262519480684,-169.59981133997266,-124.96684768937449,-103.84651370068623,-131.1083831243394,-106.8597802002131,-95.11161718275852,-103.71567359806521,-120.71293828284313,-142.2700033489622,-74.5058307761061,-159.68922507041054,-115.02039078820101,-105.54873451097043,-99.01490588935692,3567.5,3226.0,26.3572,358383.0,97255.0,37.7192,36.8645,36.2128,46.4451,31.9352,53.6421,17.5358,37.8811,21.0295,53.7788,33.7431,43.4807,57.2665,45.5,80.8894,65.0,1.7119,78930.0,75362.0,4.6,8.2,2139.0,1106.0,602.0,400.0,202.0,340.3,58643.0,22552.0,602.9,3669.0,18207.0,11063.0,7144.0,48796.0,14121.0,3416.3,7447.2,3519.0,12705.0,59.9,39.7,3.0,39.8,40.7,1264.0,211.0,265.0,533.0,256.0,1224.0,181.0,235.0,466.0,342.0,45.0,45.7,48.7,44.3,72284.0,77016.0,16669.0,309600.0,475.44,1.328,206.7,588.4,46.5,24.3245,62653.0,14209.0,13364.0,105.7,0.3,124341.19,15.32,85.95,94.01,3.6921,14.32,8.1,8.1387,6.51,6.6,7.06,7.5,7.39,7.83,8.7,0.0387,-1.59,-1.5,-1.04,-0.6,-0.71,-0.27,0.6,90.62,4.3022,358.0892,240.61,1.0729,39.1,39.0,35.1,35.5,116.3,49.3,75.1,38.5,58.7,37.1,33.5,41.4,43.5,34.6,38.6,40.0,38.8,24.1896,56.7748,28.2254,18.6378,3.47,4.66,3.19,72.7,1.23264818110505,0.668466464347372,2.050926,2.330086,0.6499499513639878
1970-07-01,93.438,86.603,80.28399999999998,74.127,69.171,0.3695309417395584,-0.3636241347168501,-1.9079790014455733,-3.37924505493857,-1.3203293123403588,3.1681,-0.24136,-0.12254000000000001,-0.044479000000000005,0.25139,0.24775999999999998,0.19967000000000001,-0.21991999999999998,0.14265,1.3715,1.5266000000000002,-0.025705102097066668,0.0696491893965594,-0.0236931952109789,0.07154733938726833,-4.477452625998536,-11.939197024401725,2.4837097506162005,80.40507453656855,-6.738886542762893,12.534309433846323,12.534309433846323,-9.75957987622679,65.04486481621463,78.49576625787856,41.28171206079878,140.48600590300515,6.3432053150849255,149.52499586943702,53.968038771277435,95.46033450961086,22.350556947797784,27.28738436338721,98.11716216316748,72.52364256459687,120.89988372017176,115.57161616489005,79.73154785845675,41.629487747916315,38.49587215609397,62.19977836802065,102.64234572751522,51.67138735253642,47.75696384887927,5.626787383357764,73.652735609884,144.9608401748451,100.10592976688685,117.20523260813542,141.7662336204498,82.31134975873401,9.561803579012258,78.04607541506658,52.36084442407354,93.46384638848544,71.8456764448685,96.67877740748072,50.75149462830164,134.06429953248954,25.76148793828917,77.48372477916008,120.68286590603455,113.17161536488959,118.29307603319269,1.4391366905786245,57.633562812697754,4.551357886435515,48.10286824714271,28.811342952422226,66.97567778305522,54.77082945444124,48.218147559398105,49.83089619419797,109.78162814661407,10.275876792585377,159.02205564017325,89.4608775171555,124.04223957243973,59.00525280773925,92.35324936335407,89.34949310161167,44.75494169243631,34.30494822229497,52.7054244695137,86.11483947226894,60.261259392741024,43.251109616315176,86.67316079625687,42.440572604749605,154.7049360802072,77.03365445039618,138.99067860670849,116.66094085843113,75.11897010782394,110.11011028744888,97.12154099519907,85.66799530400759,89.12669324950491,65.61307354883489,117.96682654094795,113.17161536488959,83.43127517833237,28.694184055575448,83.31932965840419,190.65879007223012,0.2399760031994937,117.64048832563849,104.29364638715569,74.10407553057865,44.75494169243631,64.13517084675118,149.73686027676703,99.00146581409253,-20.819566002135588,110.65738078537326,91.79756516726988,108.90523592215692,163.00946749369575,87.11963089721218,53.164710667829176,92.13100656245956,73.20122586887871,34.30494822229497,79.39464270440253,47.18023485234049,111.3137760975733,64.47638690516125,126.31261278899152,84.32646358239803,175.61867560216442,112.62549056594914,132.34602467294766,76.47082905665387,57.519184506363274,101.76072203095812,139.09754951562712,99.22243994232949,67.54297321271028,87.34280367077713,76.13300706784186,154.4939470686747,95.90354781104813,25.996367563231626,104.18363034307221,83.31932965840419,127.82381205320732,90.90793487909558,127.17638824467836,91.68639744288635,69.35651847146018,71.16732707688902,23.527835566702016,109.89113218465143,98.6699283068034,90.46287228706758,94.129711567875,114.2631198971208,135.78011751918694,3555.5,3238.7,26.622,364114.0,99577.0,37.6456,36.8213,36.1165,46.9264,32.645,53.9404,17.3664,37.7745,20.9131,54.0608,33.667,44.3259,55.9281,54.5,79.9517,58.0,1.3892,78726.0,75209.0,5.0,8.9,2132.0,1329.0,662.0,428.0,234.0,281.8,58358.0,22195.0,604.7,3645.0,17877.0,10775.0,7102.0,48860.0,14176.0,3432.3,7462.9,3534.0,12697.0,59.6,39.7,3.0,40.0,40.6,1517.0,241.0,317.0,636.0,324.0,1324.0,226.0,309.0,480.0,309.0,49.5,52.5,49.8,45.4,73465.0,79279.0,17829.0,297790.0,479.02,1.318,208.0,599.1,47.4,24.5347,63444.0,14159.0,12799.0,107.7,0.9,125434.01,15.4,75.72,83.0,4.2041,12.7877,7.21,8.4354,6.45,6.51,7.1,7.59,7.46,8.44,9.4,1.2254,-0.76,-0.7,-0.11,0.38,0.25,1.23,2.19,89.89,4.3039,359.3761,239.06,1.0323,39.2,39.0,35.5,35.1,112.9,47.8,72.4,38.9,59.1,37.6,34.1,41.7,44.1,35.2,39.1,40.4,39.2,24.4185,57.115,28.3993,18.8747,3.53,4.76,3.25,74.2,1.11199840586241,0.650691849601215,1.281452,1.556565,1.7303391805923956
1970-10-01,93.892,87.76799999999999,81.762,76.014,70.89399999999998,0.7556604855977506,1.2073096973049868,1.4440666563924969,0.8351659714083526,1.0605507026758967,1.3872,-2.3641,0.09343,-0.7787,0.7994100000000001,-2.7598,-1.0531,-0.9869,-1.207,1.8342,1.7687,0.015136578824930691,-0.020661996448095632,0.01743471630668114,-0.01837580569042485,-4.505343705365709,71.50654969398893,1.57963441270854,-27.676727518262034,-51.73954928835369,2.5173576985753443,2.5173576985753443,-43.498959210145244,-0.24002400320045364,-12.181621267650426,118.18433605758476,-54.122368694904225,-45.74078653575365,-35.43816312724543,-1.921537640368655,-44.993045313096495,14.551415757408664,3.1159510167190967,-49.73662789700817,-89.40966261007391,-23.019383300128784,-42.25530690689338,-148.50096892341003,-61.93096047987629,-39.02783004667207,0.9596162046770931,-34.326308412401325,-142.40511566121438,-58.398206377537214,-82.32010979070823,73.53987410027814,34.53816171054234,-9.880565912524249,-45.865455384237286,-80.26553464995807,-45.74078653575365,-19.2333132926367,-118.59162516827386,-55.755449292409025,-82.19159573436052,-28.659528555998406,-60.92054046438383,-94.59213665516522,-10.969989500740066,-32.47550345962689,-62.9422320029091,-126.03268544124714,-121.7750027398247,-96.28127125272715,-257.317932854626,-143.89235600706903,-119.25413277633464,-154.900984093845,-155.31065692854938,-48.9863934243062,-126.43261878939155,-69.02782349239935,-48.61145200585192,-130.03802961375004,-102.8001921085102,-49.98681032259901,-34.94387828862255,-110.14367475685007,-142.67538593262708,-73.61235628926237,-68.01141263226823,-76.8063959710949,-53.49485207756083,-60.66806834058278,-52.11546951280317,-175.41901221369773,-170.84440955007244,-72.84705014087382,-134.72789097934304,-59.53260066400133,-57.64253884626834,-58.27222873845243,-80.0089599215913,-50.36218178700189,-62.183698475755776,-50.98806194514253,-80.5221642488831,-19.2333132926367,-56.761527741615716,-68.51951044868736,-14.122780319998665,-24.120806048403487,-54.499036236579094,-135.5337108193611,-44.74390174321992,-43.12572816675498,-76.16690754668825,-45.74078653575365,-79.23956472532561,-89.53895205694786,-39.02783004667207,-25.836142260435857,-12.666616727419903,-83.22009376175181,-42.75261317178139,-86.95580608045887,28.811342952422226,-125.63288533759884,-36.30365180522514,-3.3647127992811114,-30.750657166767283,-81.16397845897352,-94.98172596652519,-68.01141263226823,-38.03650409190547,-16.797011572624395,-27.922352327225198,-50.36218178700189,-28.78243530061357,-32.59880168732346,-65.60088161076986,-85.27973812063227,-14.36564613746395,-21.063791097106982,-83.7346735294999,-33.709056199830734,-11.454495412237664,-75.91120756702912,-27.185628677767387,-53.11849955761852,-48.9863934243062,-125.10002564855894,-32.72211258503253,-11.454495412237664,-24.733144684949217,-7.100968516845148,-31.982437196911807,-29.643135168446175,-24.120806048403487,-21.430221961575832,-50.36218178700189,9.085518595581751,-12.909187983552249,4.551357886435515,-17.04041928136968,-51.61426871194927,-45.74078653575365,8.013185703888595,3553.4,3220.8,26.7049,359535.0,99632.0,36.5729,35.6105,34.692,45.3872,28.9639,53.9264,16.3945,36.9656,19.6641,54.0081,32.4157,45.887,57.4644,44.1,76.2659,53.0,1.1544,78685.0,75348.0,5.5,8.7,2386.0,1470.0,771.0,512.0,259.0,329.1,57726.0,21477.0,611.4,3626.0,17173.0,10171.0,7002.0,49042.0,14179.0,3422.1,7495.7,3556.0,12793.0,58.5,39.2,2.7,39.5,37.6,1580.0,242.0,321.0,641.0,377.0,1564.0,249.0,322.0,569.0,424.0,42.4,44.7,39.0,45.7,69123.0,72186.0,16155.0,286813.0,480.24,1.339,212.9,616.4,48.1,24.9433,64303.0,14480.0,14017.0,109.8,0.3,126277.15,15.38,84.37,92.85,3.7612,14.5919,6.2,6.6706,5.91,6.21,6.43,7.12,7.33,8.03,9.33,0.4706,-0.29,0.01,0.23,0.92,1.13,1.83,3.13,89.73,4.3309,357.8074,238.74,1.0216,39.6,39.3,35.8,35.5,110.9,46.1,67.8,39.4,59.8,38.1,34.6,42.2,44.8,35.8,39.7,40.8,39.7,24.7121,57.8173,28.6705,19.1315,3.57,4.86,3.26,72.8,1.03910839729223,0.7033979807398011,0.7257710999999999,0.9577795,2.004917678473141
1971-01-01,95.759,91.097,85.431,79.895,75.362,3.680732707766876,6.918697629104765,8.649710414037456,9.926072361038687,7.293803277986946,4.0501,0.20128,-1.8511,0.19883,0.62184,-0.10998,-0.055853999999999994,0.79619,-0.45303999999999994,-0.0067,1.8923,-0.04575078948908029,0.04952513210955245,-0.044175683329433564,0.05072163101917937,-4.697232877325916,7.8939784321470094,4.40740598721633,56.71823096053706,86.00314402843162,16.091624291901287,16.091624291901287,66.06744689769407,25.174087662230182,52.93508954198504,66.97567778305522,122.20116705752164,147.61653107417308,59.233715445268906,60.147131283852616,143.4710820691671,124.58319436679649,41.97716267429471,81.07822339490866,79.73154785845675,71.95869740092095,67.20262813834185,136.2086889523139,50.061112022242156,93.79682516322515,87.56593494698734,23.99842380802695,222.08133895437584,38.728272660354754,73.652735609884,39.773518310762505,3.1159510167190967,34.654751460452125,111.8604980533604,116.11640211876957,94.90608758275646,44.408070754914895,104.18363034307221,119.92299433511936,105.72293786585487,40.00567153261249,175.72233387545484,156.70748364432222,90.68542421648884,81.86308677257263,4.192667105107007,102.64234572751522,93.68584250418651,96.67877740748072,196.4798303791221,174.78908690683585,209.2480643337366,190.76115731477452,210.4570309375481,220.1850521207088,174.89281686324745,193.82812098800568,200.24334268203955,132.56094363116517,186.14596424076012,134.81527179784612,112.95319526963787,177.79362117662455,109.4530560640609,132.13106721603614,98.33829917660078,143.57755471907498,166.04360311772632,94.24065318492832,161.96143249258128,210.65840700783104,146.34253290089515,120.57434227946274,141.01960011340682,86.33819917510084,161.4370715491275,152.91034590628652,201.56286068346503,6.5819162766836925,108.90523592215692,119.81440196365936,138.2423156264203,131.48596371514898,171.4649850582571,151.74770874307112,124.36684171138306,80.18060764478051,150.68978748967942,101.54021486385473,109.12439399052244,92.6865364089627,149.10115480542825,160.59761716022467,123.06790599011059,123.06790599011059,81.07822339490866,81.19037816857784,133.09807268538617,92.24213310789247,78.72054850073866,72.52364256459687,118.94530904136869,128.57869862045166,86.33819917510084,81.75099485712052,87.7890247412718,121.33380164209372,52.93508954198504,56.14579379851077,64.13517084675118,124.15045004187596,94.79520747179743,37.798400471245216,59.576327867296456,73.20122586887871,48.6791540959941,172.92041276850827,61.97187978220606,64.36265899909121,86.67316079625687,64.59010403388885,72.18470738369658,58.43390584651033,118.40180615604149,114.2631198971208,137.172415412893,236.45514263080398,84.43831519267614,41.049805595684354,77.59621599086654,35.47056268985332,79.28231996364566,52.47571543359024,48.10286824714271,38.03093607898767,80.51729223899287,41.97716267429471,54.77082945444124,79.28231996364566,35.587061889012816,26.231201223472233,26.11379013781525,35.004452759735905,3590.1,3256.1,27.1389,368291.0,101506.0,37.4722,36.3524,35.5891,47.7291,33.7302,54.5325,16.1504,38.1004,20.9282,53.5775,33.3464,44.8117,59.3608,50.5,77.7536,51.0,1.0229,78864.0,75471.0,5.9,10.5,2302.0,1626.0,1113.0,683.0,430.0,297.5,57988.0,21594.0,605.2,3643.0,17280.0,10318.0,6962.0,49272.0,14205.0,3406.4,7556.4,3591.0,12878.0,58.8,39.6,2.8,39.9,40.0,1828.0,235.0,347.0,773.0,473.0,1643.0,264.0,366.0,635.0,378.0,47.9,55.4,39.8,47.4,75947.0,83371.0,18221.0,286276.0,482.28,1.3130000000000002,215.5,632.9,48.9,25.3422,65545.0,14604.0,14240.0,111.5,0.1,126995.07,15.41,93.49,102.22,3.3480000000000003,16.678,4.14,5.1074,4.44,4.47,4.57,5.89,6.24,7.36,8.74,0.9674,0.3,0.33,0.43,1.75,2.1,3.22,4.6,88.9,4.3053,358.0123,240.58,1.0118,39.9,39.5,36.0,34.8,107.1,43.3,65.1,39.9,60.4,39.2,35.2,42.5,45.5,36.4,40.3,41.3,40.1,24.9742,58.8616,28.7204,19.4059,3.66,4.96,3.36,74.4,0.970722157948965,0.687524000259406,0.4643492,0.43812070000000003,1.8396725078643859
