Date,D_log(DIV),D_log(P),D_DIVreinvested,D_Preinvested,d-p,R15-R11,CP factor,Mkt-RF,SMB,HML,UMD,Agric,Food,Beer,Smoke,Toys,Fun,Books,Hshld,Clths,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,Mach,ElcEq,Autos,Aero,Ships,Mines,Coal,Oil,Util,Telcm,PerSv,BusSv,Hardw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin,Other,ports_2,ports_4,ports_5,ports_6,ports_7,ports_8,ports_9,ports_high,ports_low,port2_2,port2_3,port2_4,port2_5,port2_6,port2_7,port2_8,port2_9,port2_high,port2_low,port3_2,port3_3,port3_4,port3_5,port3_6,port3_7,port3_8,port3_9,port3_high,port3_low,port4_2,port4_3,port4_4,port4_5,port4_6,port4_7,port4_8,port4_9,port4_high,port4_low,port5_2,port5_3,port5_4,port5_5,port5_6,port5_7,port5_8,port5_9,port5_high,port5_low,port6_2,port6_3,port6_4,port6_5,port6_6,port6_7,port6_8,port6_9,port6_high,port6_low,port7_2,port7_3,port7_4,port7_5,port7_6,port7_7,port7_8,port7_9,port7_low,port8_2,port8_3,port8_4,port8_5,port8_6,port8_7,port8_8,port8_9,port8_high,port8_low,port9_2,port9_3,port9_4,port9_5,port9_6,port9_7,port9_8,port9_high,port9_low,portl_2,portl_3,portl_4,portl_5,portl_6,portl_7
1960-01-01,-0.13919421258110276,-0.06967060109378798,-0.13748180094812112,-0.06865792758692324,-4.553818443247951,60.603578607728195,-0.436033295060153,-86.95580608045888,24.233648742623103,31.97031713570531,31.97031713570531,-50.73767070792737,-50.98806194514254,-66.48840872608613,-20.81956600213559,133.31285700670415,-112.51365577736932,-77.1902526678691,-93.68358650630715,-102.66946603397585,-47.48733014378778,-80.65049963213998,-122.43927067818193,-43.87230637416288,-55.25272620168821,-80.65049963213998,-29.397157920480282,-113.96428510947226,-50.23704491843864,-153.2636899228452,-142.6753859326271,-71.82740058403878,-23.508779718004977,-42.50393427751239,-94.59213665516522,-93.42412704583693,-25.100697906465967,11.346190524906238,-70.29954891875744,-45.990137186001476,-68.13841691878145,-138.0890494145585,-136.07122482610862,-93.94310207825298,-114.75627721830011,-50.86285979572541,-61.551953265060696,-73.86756683892696,-122.43927067818193,-12.181621267650426,-129.1022528159249,-80.26553464995807,-78.47066252046262,-44.868467062270874,-135.93682375075954,-28.90535463490798,2.996256238304575,65.9538696887692,-45.24224062081383,18.220962390048065,-23.875958057347972,18.220962390048065,-76.16690754668825,-56.25838308015644,-58.020313129256074,-110.40677495522914,-23.264056560228113,-21.796764753205416,-2.1619463359538504,-46.114831943738224,-13.030492001851135,-9.396694938226277,-24.488171733195145,15.736366974459845,-5.291650186440087,-88.76342424020933,-7.583914493783217,-17.77093878444987,-28.90535463490798,-66.9958619528047,-22.28566270252241,-36.55104898165029,-105.02471703539435,-71.57262351301792,-96.28127125272714,-55.3783872311763,-21.552390452391442,-40.764623485384014,-57.013179205262084,-36.674766699167975,-67.75744437735189,-85.27973812063226,-139.16661150290477,-63.068700886411285,-85.40858334542989,2.75683085842015,-67.63048040326109,-38.28425881560993,-50.23704491843864,5.148937700587495,-76.93433456069315,-55.75544929240903,-48.9863934243062,-90.18560832091259,-44.12126903065753,-65.09401782287493,-79.11138013940018,-91.86854726658626,-65.2207137000976,-52.86766343630388,-92.77572372320431,-20.81956600213559,-97.84258557902226,-51.2385054397383,-45.49148768786421,-43.747844412738246,-110.53834668936675,-75.27219588996601,-73.22964220532953,-71.70000528692886,-25.71353689634454,-82.32010979070824,-51.86484294547612,-32.722112585032534,-82.8343036925232,-61.93096047987629,-70.172315710771,-130.03802961375004,-97.84258557902226,-8.913018994555902,-20.94167233650703,-71.31790052331176,-56.25838308015644,-21.67457138209022,-37.293546685033675,-81.03558815231919,-99.53630498511149,-96.41130321904605,-61.551953265060696,-26.940154605110244,-120.31490632607304,-117.9294831220086,-103.84651370068622,-109.09185043181112,5.86564088733104,-144.16296148797673,-72.71954655471552
1960-02-01,0.291335838325951,0.009446243426407097,0.2938901688137616,0.014102096374471351,-4.2719288483484075,53.623821146887316,0.732417515569014,13.602611596494814,6.701253952680796,-23.631160014883253,-23.631160014883253,65.4994533243501,40.93383555452138,-22.530186391600775,30.33336862112233,85.5562582584406,10.394847694383104,38.960628165001694,109.89113218465145,20.58247058107879,43.48259109851443,1.6788250964488904,-5.412186573463223,4.790425523444948,7.655528356846785,40.70186184415277,12.77179211817571,-21.063791097106986,-22.163419540393587,62.769335548013935,-23.508779718004977,24.35124392131487,35.00445275973591,22.11496256204057,-32.59880168732346,-42.131012536281474,32.67118350430983,96.34659747456348,153.64961985706094,3.8338690758231464,24.82150943139912,117.64048832563847,121.98438447179979,-94.59213665516522,41.74539058279683,-8.792130463753026,21.290017771388552,45.10171239272545,23.99842380802695,2.0382679626978146,24.82150943139912,-7.100968516845147,-26.081390575207312,101.54021486385474,-14.487097481123099,6.3432053150849255,-24.610651957848535,-5.412186573463223,10.275876792585377,-10.60673840064527,-29.889162847421737,-7.463159776700199,16.92014925453795,-87.85927479751092,56.60376537166792,74.44246910334324,3.594610775758045,-24.243248781023357,-19.843162368119422,-9.275757674329522,67.20262813834185,-23.631160014883253,5.6267873833577635,-30.135240978090394,39.42520424513673,59.462134595097254,10.63275411863576,-10.727809883369156,65.38582234088373,12.177997262178163,-5.050613728865619,-3.1240630441379134,-8.792130463753026,49.71577171576747,21.525774157215597,-16.67532623053362,-16.797011572624395,47.756963848879266,20.700424087833206,34.8878969828486,30.09933644095589,-7.100968516845147,15.38100445273721,38.26342663478608,23.645499929202515,7.059195789786615,16.565137171676497,7.297764379041545,9.91889330043911,49.600636191572654,-43.12572816675498,-25.590944057702917,77.03365445039618,-8.792130463753026,-17.162141653031576,2.3976031952076697,-33.955918986136545,15.9732168716069,30.09933644095589,-11.091097640319054,-22.774759917363426,63.79385773707881,26.935426595795995,0.4799040255922696,19.874505958773877,9.442750054434237,-29.028286561461204,34.77132988382063,62.88321455165811,-18.25819896777645,39.88960053576233,32.437606861236624,23.410159665651616,39.6574248554405,1.7986513484831383,35.12099721668177,33.37164076712068,-18.25819896777645,-2.883461539572378,90.90793487909558,-10.485679131942359,52.93508954198505,23.645499929202515,16.44677646733436,21.172122207114338,15.144037627322637,6.701253952680796,-20.81956600213559,-42.379614153081086,-28.90535463490798,18.220962390048065,52.7054244695137,-26.449357052256335,-13.758573731133716,75.23168320610809,-54.62461836217116,-59.78483398074711
1960-03-01,-0.21993068474652633,-0.015630522641034927,-0.2155684085712053,-0.012930236364701475,-4.476229010453899,3.714245888763026,-0.022975756548241,-19.843162368119422,-5.532735069219952,-34.696812197570694,-34.696812197570694,32.78795477866849,-20.575390601964617,-31.366389131633774,2.0382679626978146,-19.72116775610973,17.62985849158762,62.65544573632119,-2.522649710244238,-27.185628677767383,-51.614268711949265,22.82160700291434,-29.151231082853503,10.870613386015375,-80.13724042842145,-4.930113653451829,-10.001564148069154,-64.46073900718544,-39.399788514288254,-6.135659264187617,-70.172315710771,-119.38667820089086,-50.362181787001894,-32.10568477058354,-63.068700886411285,-8.6712541100875,20.818366001535686,1.6788250964488904,32.437606861236624,-49.2364194695903,44.63932918692756,1.0795142914031928,52.82026250012911,-23.508779718004977,-25.223240668890547,-56.50992904062068,-12.545349484630648,0.839706137127918,-42.379614153081086,19.638424903517077,-8.792130463753026,-10.60673840064527,-8.308698087389038,-37.54114804771973,0.0,-30.381369581147876,-126.96607067637179,55.573083435900436,-29.64313516844617,15.144037627322637,-10.243597226743603,-29.520140241879226,-25.95876015253661,-49.48649761991704,16.80182356297633,-154.49145107127055,-57.894375153593444,-37.66496788995927,-26.449357052256335,-31.366389131633774,-25.71353689634454,-62.56290530463421,-27.43115297529907,-86.31088748590672,-35.809010413225465,-80.0089599215913,-13.758573731133716,-18.25819896777645,-44.868467062270874,7.417030890097319,-44.12126903065753,-68.77364005573622,-77.1902526678691,-25.223240668890547,-14.244207084584934,14.551415757408666,-11.091097640319054,-73.35720000507759,-41.137120772249006,-19.35525831586037,-48.48649756204664,-64.46073900718544,-99.79708951292257,-7.704681363507234,-12.787896226234665,37.21686423500345,-3.9665484104717774,-46.48899397971672,-30.873778287277467,-70.04509599159542,-66.9958619528047,-91.86854726658626,-32.84543615535842,-15.580713069953743,-59.40650388460721,22.350556947797784,-38.160375059757385,-35.19099525819448,-39.151803392512996,-47.11285674396313,-98.1030022467109,-71.31790052331176,-23.141713694240522,-20.81956600213559,13.721253150795803,10.275876792585377,-22.65246692362702,-48.61145200585193,-33.83248124493838,-78.72690851759262,-43.37453596362391,3.8338690758231464,7.774759317250888,-7.946251570664363,-19.72116775610973,-77.44622536508541,-51.36374679037134,-44.12126903065753,-23.75355279381539,-51.113277158904594,-122.30638767046074,6.223832024760185,3.4749637344305615,-14.851525281666486,-9.517644391536336,5.6267873833577635,-12.424094495389916,-42.131012536281474,-45.36685768307857,-38.40815536210374,-4.568686011544879,-17.89273528290509,-28.90535463490798,0.839706137127918,-9.275757674329522,-7.583914493783217,-36.179972341059866
1960-04-01,-0.17806509611455468,-0.01652275197266162,-0.17610114698286328,-0.015448719324299365,-4.637771354595792,48.79437806266766,1.68208994576154,-20.69747209146407,4.670897658412624,-28.168027422770553,-28.168027422770553,51.671387352536414,12.77179211817571,-24.120806048403495,18.33914823738838,146.13006831110502,-21.430221961575832,-5.653295676143068,-13.151808283610414,4.790425523444948,3.4749637344305615,20.346528779296044,-65.85439381198734,5.7462200781565125,-10.727809883369156,-11.21221800378296,-118.59162516827388,-65.85439381198734,-47.73704401421352,-12.787896226234665,-20.209220635231866,-6.618216825732134,-31.366389131633774,-7.463159776700199,-33.83248124493838,-52.61687973633159,16.44677646733436,-12.666616727419903,112.18841170480677,-28.90535463490798,27.170076576989487,61.85791425669186,6.581916276683694,-90.44436842973191,9.085518595581751,-23.386411900634897,8.370736483710166,-6.25628046346492,103.6333987776522,22.82160700291434,-49.2364194695903,-87.2138705975826,-23.998375808027962,9.91889330043911,-75.78337800632237,-81.29238250382343,-31.48957344627255,-23.386411900634897,-50.487331706289325,-60.41564932408623,-23.998375808027962,-36.179972341059866,-136.8779475455672,-43.37453596362391,42.3247368983032,13.48395831118532,-49.98681032259901,-3.9665484104717774,-24.610651957848535,-14.730037050735094,-13.63719609485971,-59.028293028926136,-28.53663439848407,33.37164076712068,4.192667105107006,-76.2947779714456,57.175984160823596,-28.53663439848407,-43.12572816675498,15.9732168716069,-28.53663439848407,-52.99307494292374,49.600636191572654,22.5861050887052,-35.314572828974605,-69.02782349239935,-15.580713069953743,-46.48899397971672,-14.973025813335095,-41.50973372354291,-0.4800960256076296,-78.21447122999328,16.44677646733436,-24.73314468494922,8.609044497600543,-31.366389131633774,-15.580713069953743,-40.51635618337094,-21.796764753205416,-44.49480988970489,-55.75544929240903,-48.73641946235656,29.86525860933466,6.3432053150849255,-8.913018994555902,-28.659528555998403,-25.100697906465967,-42.75261317178139,-45.49148768786421,-17.89273528290509,-65.85439381198734,-106.46631607296544,37.21686423500345,-8.792130463753026,-29.27418820166592,18.102764901649145,-65.60088161076985,-37.41734098028969,27.873751343048692,-39.151803392512996,-44.61934935325914,-20.94167233650703,3.594610775758045,7.178486013056963,-11.21221800378296,-7.2216867906756255,-34.696812197570694,-13.273136831309937,-62.18369847575577,0.0,-9.63860603671712,25.526562330647725,-3.605410824358469,20.700424087833206,-10.969989500740065,5.387886327422401,-36.55104898165029,-76.93433456069315,-7.100968516845147,-45.36685768307857,-15.82387416501067,-11.454495412237662,-60.66806834058278,-8.913018994555902,-17.649154646729144,-144.70435558694126,-7.342417209812612
1960-05-01,0.3303911682140872,0.028739048859805605,0.3329210342301492,0.03341736781092308,-4.33611923524151,64.47638690516125,-0.939252658622907,36.7514322501129,15.144037627322637,-45.36685768307857,-45.36685768307857,189.22473100271253,88.01207306905151,-3.0037562617421725,32.087156627545816,125.12390541095624,27.052757321873322,191.47748360560612,92.35324936335407,23.88079404760341,181.2034482438329,152.91034590628652,43.25110961631517,-14.487097481123099,27.052757321873322,45.448382913697785,-93.29441834982349,30.91824946323171,14.195702104292666,77.25871071512186,6.3432053150849255,120.35726557843664,85.33275294954342,-13.63719609485971,31.736604017817875,-43.747844412738246,17.86633499250067,39.19293868745793,4.312242612156262,-48.48649756204664,140.9129002511572,131.3784127403963,133.09807268538617,-49.111399935175,38.495872156093974,12.890515838282434,21.525774157215597,35.12099721668177,12.77179211817571,-5.532735069219952,23.99842380802695,76.24562496478504,-8.6712541100875,25.40908227768788,-97.84258557902226,-82.70573455970617,-136.34007214436093,-87.4719906243898,-35.43816312724543,63.680065124030676,29.51405622645616,8.489896406354381,-60.28945972409615,-24.120806048403495,39.0767890479151,-73.48477136542735,0.5998500499811914,-3.4850557768677923,-2.0417359677090845,22.82160700291434,27.287384363387208,13.839882976407702,107.3700077131232,22.70386182301292,146.44875109082952,55.573083435900436,26.231201223472233,9.442750054434237,31.736604017817875,24.58639971277872,51.096537042142174,27.75650086662536,-12.424094495389916,18.220962390048065,94.4625056536689,49.94600962898334,102.20161484385383,-7.342417209812612,59.11948956350166,7.417030890097319,119.81440196365935,63.110940143004754,22.11496256204057,87.34280367077712,100.43707082588,-33.955918986136545,58.43390584651032,11.465055365774054,27.052757321873322,22.11496256204057,5.148937700587495,-13.63719609485971,104.95353092399334,72.41067480739412,-2.2821687475155974,21.761484234579214,30.684331333836052,60.489483052614915,18.102764901649145,58.776746665946256,-27.43115297529907,30.801296098293374,12.534309433846325,35.23753035588478,47.756963848879266,24.233648742623103,48.21814755939811,12.653056650805317,71.16732707688901,-20.94167233650703,15.85479776656188,81.97516821850473,24.233648742623103,18.929902938434687,9.68084529331055,-10.243597226743603,-49.111399935175,-43.37453596362391,58.090967049225156,101.42994608362555,-24.365704008437127,66.52164826572063,58.776746665946256,47.064855783937595,74.10407553057865,9.323684717232831,18.929902938434687,81.30252246098223,-27.553933964816448,-14.244207084584934,65.38582234088373,64.47638690516125,5.507342800568669,22.82160700291434,19.75647123679804,62.427633680582176,-45.49148768786421
1960-06-01,-0.16473152192968143,0.020139825340489415,-0.1607348489169218,0.02277760940997542,-4.520990582511681,-0.3600540108023909,0.530345193626584,24.939047019034096,-2.1619463359538504,-3.8461571387380027,-3.8461571387380027,-63.70124531094634,79.05764293621532,8.370736483710166,58.20529087153807,-15.82387416501067,101.65047351234504,8.966417806441267,76.8085559691509,-16.310344223360367,2.0382679626978146,-2.0417359677090845,8.251564727318476,-30.873778287277467,50.866519790143826,33.25492627984296,19.75647123679804,18.57548501806365,22.350556947797784,0.839706137127918,-0.7202160864389527,1.7986513484831383,20.228540479707366,-14.122780319998666,-13.273136831309937,42.67221047826106,67.31608722224426,-4.086951761799385,-123.63588038345276,1.0795142914031928,37.10052316166593,-40.64048341389277,38.26342663478608,-55.3783872311763,45.79495331321863,28.22543404961504,71.50654969398893,49.02479280991935,15.9732168716069,63.110940143004754,94.4625056536689,-71.06323159196546,23.645499929202515,111.0950175517118,0.0,53.509059993450265,-73.61235628926237,224.47237336935368,17.393335380543014,69.12997514437593,30.684331333836052,8.489896406354381,20.818366001535686,31.035191430872846,-57.76845039352198,-29.27418820166592,71.16732707688901,38.960628165001694,19.402297393900426,35.70354977921736,27.873751343048692,22.468336797723012,15.38100445273721,106.38203711347516,25.40908227768788,0.839706137127918,35.47056268985332,-13.151808283610414,-10.727809883369156,30.91824946323171,6.223832024760185,33.13820043956807,52.016165404039036,22.70386182301292,71.50654969398893,35.47056268985332,45.448382913697785,24.35124392131487,51.326510212642866,31.853466266534653,-11.57565246216654,-24.120806048403495,63.79385773707881,6.820579761957251,32.087156627545816,29.86525860933466,-0.6001500500186915,27.873751343048692,57.63356281269776,50.751494628301636,-24.365704008437127,15.499470319855476,87.34280367077712,64.47638690516125,-15.459150997216462,14.669963547082737,15.85479776656188,52.7054244695137,6.581916276683694,41.04980559568435,45.332837200835904,26.583365569359938,15.262526889329536,20.936296324464845,29.74820256866243,25.526562330647725,33.13820043956807,28.577013719105864,-12.424094495389916,91.90872259405516,27.052757321873322,22.11496256204057,58.090967049225156,44.87054306047523,5.7462200781565125,44.52370554180271,19.638424903517077,31.385948972221417,-4.689149797220492,-28.659528555998403,26.81808439651412,22.5861050887052,32.55440086590323,44.52370554180271,12.534309433846325,39.19293868745793,9.561803579012258,-11.21221800378296,23.410159665651616,115.13560925665082,26.700730721783668,29.86525860933466,44.29242482411658,17.984555769897884,9.442750054434237,116.98754553270854,57.51918450636327
1960-07-01,-0.16871450713384295,-0.023920835486952008,-0.16687683866425362,-0.022969797488921362,-4.665784254158572,45.332837200835904,1.20459101974856,-28.782435300613574,-6.3769137885225184,24.82150943139912,24.82150943139912,-53.49485207756083,-20.81956600213559,-7.946251570664363,55.34392273626364,-77.31823219126667,-26.694730736783683,16.92014925453795,-5.773868396666498,-11.21221800378296,18.102764901649145,-51.2385054397383,-82.70573455970617,-31.48957344627255,-36.674766699167975,-63.1951830999671,-34.20283256725458,-27.43115297529907,-45.865455384237286,-84.89328543090939,-16.553653226627112,44.75494169243631,-28.659528555998403,30.21635823635799,25.761487938289168,8.013185703888595,-12.909187983552249,1.199400399700108,40.817854304733146,-8.792130463753026,-12.302851757221624,-59.15435006985301,-34.0793694260376,-13.030492001851135,-49.2364194695903,-35.56176615562889,-75.91120756702912,-34.696812197570694,-13.515830734452857,10.870613386015375,17.27505634047881,-53.7458193481608,-10.848893582578885,-91.09151292042,-25.71353689634454,-53.49485207756083,-31.48957344627255,-65.9811699993114,-55.50406142095445,4.790425523444948,0.3599460107975309,-31.120058431805315,-77.70225267563627,-54.37346725200369,-67.12275879636397,-41.012942161903815,34.8878969828486,16.68348620278972,-30.99691204142582,5.029445542161663,-9.03391970494983,-27.553933964816448,-65.85439381198734,-15.337601237679783,-44.61934935325914,4.790425523444948,-26.449357052256335,-3.605410824358469,-50.23704491843864,-42.628267282856086,-12.424094495389916,-41.012942161903815,-40.392241791162256,-47.612180583478114,-38.03650409190547,-4.327794712934093,-51.614268711949265,-15.094538648232087,-54.49903623657909,-5.532735069219952,-32.35221789933969,-13.515830734452857,-33.21548292809087,-39.02783004667207,-42.50393427751239,10.037899597953206,-20.94167233650703,-46.48899397971672,-16.067084542819263,-18.745657083548135,-1.8013513515205097,-18.86755255828344,-15.337601237679783,-47.612180583478114,-4.086951761799385,-0.24002400320045364,-17.527382867234536,-7.100968516845147,-17.28387637289249,-15.094538648232087,-50.86285979572541,-54.37346725200369,-117.9294831220086,-25.836142260435857,-40.888776400501726,-8.308698087389038,1.9184656364364883,-38.40815536210374,-7.946251570664363,-44.37028334987437,-19.9651693836279,-28.045183587888243,-37.91264590941436,13.839882976407702,-20.33126487637443,7.297764379041545,-24.855649917049885,40.237779850550815,8.489896406354381,-96.41130321904605,-125.63288533759885,-64.84066619098274,-31.120058431805315,-20.45332153111017,-25.223240668890547,7.417030890097319,-3.4850557768677923,25.761487938289168,-23.386411900634897,-27.308384547139415,-60.541852195317865,-27.43115297529907,-23.75355279381539,-20.81956600213559,5.029445542161663,9.085518595581751,-19.111380660311106
1960-08-01,0.3613660534994434,0.026751954104946574,0.36400472320932287,0.03174863581457821,-4.3311701547640755,-233.03007523733044,1.94825838425193,35.58706188901281,9.799875199672082,-2.1619463359538504,-2.1619463359538504,-52.11546951280317,66.63517175097628,39.773518310762505,62.769335548013935,66.63517175097628,109.67211411505255,43.71402793626169,61.40194388927931,37.10052316166593,30.684331333836052,29.162751027557782,15.9732168716069,15.144037627322637,-8.187870417750643,9.085518595581751,4.07307968161874,9.561803579012258,11.465055365774054,-10.727809883369156,38.72827266035476,121.98438447179979,-18.501903274056772,82.42338934613623,42.90380364698141,48.33341579828409,51.671387352536414,82.42338934613623,77.93362636845852,54.77082945444124,30.56735516763728,29.396965920464847,41.62948774791631,44.75494169243631,15.736366974459845,25.644030883431054,54.08275604109377,36.7514322501129,26.348600822450567,57.97663233426087,27.990990364196108,47.41095971365499,33.25492627984296,56.14579379851077,73.99125646407335,754.2663896001214,-27.799533638207503,91.68639744288635,27.170076576989487,9.323684717232831,69.80947686128668,42.67221047826106,115.35363251306448,531.2359976561902,85.6679953040076,16.21002002975076,21.525774157215597,19.1661234116384,78.60816264254366,73.2012258688787,27.287384363387208,54.54151548470083,27.52196553899519,-19.72116775610973,-2.2821687475155974,23.057062708565248,16.09162429190129,50.17620337609242,2.158058329655277,84.99741691270961,37.9146739077007,36.518648544242296,15.02553666440603,-2.4024032048076953,17.038463279775513,27.404680683308552,12.059203023601725,90.79668470518752,37.68211576743797,83.65513489356042,91.0191747401254,29.396965920464847,114.59037775106486,20.464505478993146,75.90773956201772,69.01668744072796,42.2088900091849,34.07168940146139,10.037899597953206,54.77082945444124,39.19293868745793,-12.787896226234665,60.71766331570972,51.441480272611045,88.56951257366383,53.164710667829176,36.40223975528746,45.56391750195435,66.40811403979745,45.91045454050832,-19.72116775610973,55.687647376987,68.33673653010014,26.583365569359938,-3.1240630441379134,44.061099522195434,65.84028172900813,36.984170807863634,54.08275604109377,38.960628165001694,25.40908227768788,-39.895912552362816,46.256891534686595,52.590575448035416,51.556439318538864,46.71865200214504,39.42520424513673,64.13517084675118,26.700730721783668,50.63645843974593,6.701253952680796,50.63645843974593,31.736604017817875,40.817854304733146,31.853466266534653,47.29560282820207,39.88960053576233,65.72668301637538,25.17408766223018,-5.050613728865619,23.057062708565248,42.44057260474961,34.8878969828486,32.67118350430983,56.83268563180509,27.873751343048692,87.90055408751128
1960-09-01,-0.20136700240237593,-0.0627310888611563,-0.19764915780544823,-0.060408395195095554,-4.469806068305295,97.23220637084812,4.38355946429736,-74.12283167715817,-14.122780319998666,18.220962390048065,18.220962390048065,-178.61771608369907,-33.33885721494193,-59.15435006985301,-23.386411900634897,-5.291650186440087,-54.37346725200369,-79.36776300545408,-113.43658061548008,-57.264883453694075,-134.45940457034746,-107.77836518683678,-81.4208002898093,-88.50502630639423,-62.56290530463421,-59.91097052367082,-59.91097052367082,-101.23241834168786,-68.51951044868736,-130.30552850027902,-75.91120756702912,-102.01604919234808,-121.90782691395995,-24.855649917049885,-61.93096047987629,-11.091097640319054,-55.00144361255923,-73.10209796330057,-38.77992177185174,-73.86756683892696,-62.18369847575577,-204.37672520361303,-128.70142889637134,-111.59144021899759,-89.2803870915002,-83.60600789918311,-104.89374841316341,-102.66946603397585,-21.063791097106986,-55.12707832973426,-146.33000496629097,-50.73767070792737,-64.84066619098274,-31.982437196911814,-176.25263503291197,-278.77252696683234,-25.71353689634454,-106.8597802002131,-58.52419724331517,-29.520140241879226,-100.05793072686122,-82.5771792004317,-59.91097052367082,-505.7304751575662,-62.05732282401453,-71.19055930177772,-87.34292367078328,12.415550464973121,-86.56881333321886,-51.86484294547612,-75.65556206116239,-97.71239843487504,-95.6313226910982,-80.0089599215913,-65.85439381198734,-41.38551655040783,-98.36347544070081,-85.7952020460839,-46.61374058828063,-53.11849955761852,-60.16328339255661,-101.49357177035729,-67.88442178607322,-124.43428360651815,-80.90721158092104,-76.55055970533525,-83.09148329059286,-77.44622536508541,-104.89374841316341,-80.65049963213998,-122.97094990708354,-104.76279408335591,-91.22098370869914,-141.8647576649173,-75.5277597286489,-70.29954891875744,-68.90072504394078,-49.73662789700817,-83.22009376175181,-63.95435646986841,-44.61934935325914,-63.57470974906394,-83.86335295699973,-88.24668400184426,-54.24791140569507,-58.650201338564024,-79.36776300545408,-38.65598683758189,-76.16690754668825,-78.8550520384576,-56.88734687672442,-128.9686299662796,-78.72690851759262,-62.94223200290909,-78.72690851759262,-47.48733014378778,-56.13262987071468,-107.3845998018434,-80.26553464995807,-106.46631607296544,-83.09148329059286,-85.66631530518347,-68.2654346484581,-57.51664050905993,-58.14626432328404,-48.86139993427081,-59.028293028926136,-61.29934827517927,-27.799533638207503,-116.60629410272826,-129.50321066339322,-71.06323159196546,-77.44622536508541,-69.1549354039637,-68.77364005573622,-72.59205651475497,-65.34742295527063,-58.902249228589696,-67.24966906034983,-73.61235628926237,-95.37144180215614,-80.26553464995807,-73.86756683892696,-58.52419724331517,-48.48649756204664,-6.618216825732134,-15.702287458386577
1960-10-01,-0.14944035104417397,-0.006030144833043094,-0.14750889925208677,-0.00480854253231211,-4.613216274516425,74.21688399129627,2.71129862390518,-8.6712541100875,-48.61145200585193,31.035191430872846,31.035191430872846,-124.96684768937448,26.231201223472233,9.68084529331055,48.102868247142695,55.114718266079684,-71.44525525943553,35.47056268985332,77.70869665833419,-35.93265164768649,53.509059993450265,-48.86139993427081,-16.43199255840308,-25.100697906465967,-34.326308412401325,-12.545349484630648,-59.40650388460721,-25.95876015253661,-14.608561118050515,-40.888776400501726,-16.188708218998972,17.038463279775513,10.394847694383104,40.237779850550815,-17.04041928136968,29.631135108445697,-3.9665484104717774,1.6788250964488904,76.69599089238342,7.893978432147009,-15.82387416501067,1.6788250964488904,-96.28127125272714,-4.086951761799385,-19.843162368119422,-9.275757674329522,-49.98681032259901,3.714245888763026,-52.99307494292374,11.108425515212218,-0.6001500500186915,-50.11192109787798,-16.310344223360367,21.172122207114338,-176.66966370783018,-130.30552850027902,-45.865455384237286,-72.97456727610897,28.577013719105864,-33.83248124493838,-41.38551655040783,-72.97456727610897,-97.58222541310614,-142.54024318796039,-36.79849717306218,-56.63572179716963,-45.49148768786421,-19.111380660311106,4.312242612156262,-33.21548292809087,-38.28425881560993,-7.463159776700199,-126.03268544124714,-58.14626432328404,-109.61764735116658,-24.120806048403495,-16.797011572624395,-34.326308412401325,-64.33412333837899,-85.53744240595637,-40.392241791162256,-20.575390601964617,-83.86335295699973,-101.62416980063256,-11.57565246216654,-67.50352986095808,-68.64656852493502,-13.63719609485971,-68.51951044868736,7.893978432147009,-22.407918318745505,14.195702104292666,-150.13177325141325,-92.64608509076581,-85.27973812063226,-3.9665484104717774,-53.87132266888402,-53.49485207756083,9.442750054434237,-55.881162979601676,-58.52419724331517,-44.74390174321992,-21.18592228646485,-3.364712799281111,-24.365704008437127,-13.394477647430302,-39.77186231190502,0.3599460107975309,-32.10568477058354,-49.111399935175,-51.48900121353186,-38.03650409190547,-89.92690399739256,27.052757321873322,-26.326689022504755,-24.120806048403495,0.959616204677093,-26.57203762282783,-27.553933964816448,6.581916276683694,-47.23766822673204,-28.168027422770553,-34.0793694260376,-22.407918318745505,-23.019383300128784,-28.290883834446827,5.148937700587495,28.69418405557545,40.237779850550815,-51.2385054397383,-34.449796964092485,-24.978167656704002,-9.517644391536336,-10.364632074796306,6.820579761957251,-35.19099525819448,-24.855649917049885,29.162751027557782,-27.799533638207503,-28.413752825492576,-15.702287458386577,5.507342800568669,10.156894094555236,9.799875199672082,9.204607565063688,12.77179211817571,-37.293546685033675
