Date,Price1,Price2,Price3,Price4,Price5
1999-03-31,95.429,90.602,85.917,81.377,77.21
1999-04-30,95.40899999999999,90.458,85.71,81.183,76.836
1999-05-28,95.12799999999999,89.819,84.70299999999999,79.876,75.415
1999-06-30,94.94,89.66799999999999,84.63799999999999,79.811,74.96600000000001
1999-07-30,94.825,89.462,84.32799999999999,79.207,74.36
1999-08-31,94.68,89.31299999999999,84.073,78.915,74.188
1999-09-30,94.76899999999999,89.515,84.397,79.271,74.52
1999-10-29,94.587,89.154,83.956,78.654,73.906
1999-11-30,94.385,88.81299999999999,83.565,78.403,73.545
1999-12-31,94.29299999999999,88.42299999999999,82.97,77.723,72.64
2000-01-31,94.005,87.792,82.13,76.962,71.666
2000-02-29,94.085,87.92200000000001,82.281,77.168,72.009
2000-03-31,93.911,88.055,82.69200000000001,77.839,73.155
2000-04-28,93.72200000000001,87.67299999999999,82.29,77.126,72.40100000000001
2000-05-31,93.927,87.646,82.219,77.074,72.42699999999999
2000-06-30,93.823,88.23,83.031,78.006,73.503
2000-07-31,93.836,88.338,82.96799999999999,78.12100000000001,73.617
2000-08-31,94.057,88.55799999999999,83.506,78.791,74.339
2000-09-29,94.012,88.89299999999999,83.848,79.219,74.83
2000-10-31,93.984,89.012,83.977,79.41199999999999,75.184
2000-11-30,94.336,89.506,84.728,80.303,76.381
2000-12-29,94.68799999999999,90.38,85.82600000000001,81.692,77.911
2001-01-31,95.455,91.27600000000001,86.84200000000001,82.48700000000001,78.483
2001-02-28,95.681,91.60700000000001,87.22,83.01799999999999,79.063
2001-03-30,95.95299999999999,91.96600000000001,87.609,83.382,79.36399999999999
2001-04-30,96.04700000000001,91.805,86.999,82.447,78.149
2001-05-31,96.281,91.92399999999999,87.08200000000001,82.314,77.97399999999999
2001-06-29,96.20700000000001,91.87700000000001,86.928,82.12200000000001,77.605
2001-07-31,96.604,92.734,88.10799999999999,83.556,79.17399999999999
2001-08-31,96.735,93.05,88.537,84.118,79.865
2001-09-28,97.50299999999999,94.5,90.219,86.00299999999999,81.639
2001-10-31,98.06299999999999,95.374,91.51100000000001,87.416,83.21700000000001
2001-11-30,97.976,94.48899999999999,89.99,85.51100000000001,81.456
2001-12-31,97.969,94.057,89.18799999999999,84.443,80.105
2002-01-31,97.749,93.906,89.196,84.384,79.778
2002-02-28,97.829,94.113,89.698,84.947,80.423
2002-03-28,97.325,92.87100000000001,87.792,82.73700000000001,77.843
2002-04-30,97.77600000000001,93.762,89.073,84.228,79.521
2002-05-31,97.76299999999999,93.84700000000001,89.399,84.8,80.19800000000001
2002-06-28,98.06700000000001,94.381,90.118,85.662,81.25399999999999
2002-07-31,98.292,95.654,91.807,87.66,83.38
2002-08-30,98.273,95.861,92.631,88.723,84.84700000000001
2002-09-30,98.58,96.69,94.07600000000001,90.868,87.514
2002-10-31,98.67200000000001,96.73299999999999,93.816,90.37,86.60700000000001
2002-11-29,98.509,96.005,92.462,88.574,84.696
2002-12-31,98.79899999999999,96.881,94.084,90.62799999999999,86.899
2003-01-31,98.728,96.669,93.60700000000001,89.84200000000001,85.884
2003-02-28,98.77799999999999,97.02,94.366,90.948,87.24700000000001
2003-03-31,98.859,97.069,94.25,90.68299999999999,86.814
2003-04-30,98.853,97.09100000000001,94.229,90.57700000000001,86.54899999999999
2003-05-30,98.846,97.389,95.24600000000001,92.30799999999999,88.9
2003-06-30,98.963,97.431,95.024,91.89,88.23700000000001
2003-07-31,98.78200000000001,96.59299999999999,93.225,89.083,84.51799999999999
2003-08-29,98.715,96.14200000000001,92.62700000000001,88.351,83.881
2003-09-30,98.948,97.113,94.23100000000001,90.68299999999999,86.57700000000001
2003-10-31,98.774,96.417,93.03299999999999,89.165,84.796
2003-11-28,98.56299999999999,95.991,92.54299999999999,88.66,84.416
2003-12-31,98.777,96.39200000000001,93.133,89.249,84.93799999999999
2004-01-30,98.775,96.432,93.16799999999999,89.427,85.281
2004-02-27,98.85600000000001,96.76700000000001,93.762,90.154,86.178
2004-03-31,98.861,96.902,94.171,90.696,86.9
2004-04-30,98.411,95.501,91.684,87.554,83.309
2004-05-28,98.197,95.055,91.044,86.796,82.45100000000001
2004-06-30,98.008,94.795,90.963,86.915,82.64200000000001
2004-07-30,97.971,94.815,91.07700000000001,87.149,82.948
2004-08-31,98.075,95.337,92.133,88.49700000000001,84.551
2004-09-30,97.865,94.944,91.76299999999999,88.134,84.406
2004-10-29,97.807,95.051,91.95200000000001,88.427,84.76
2004-11-30,97.41,94.205,90.71700000000001,86.976,83.09
2004-12-31,97.296,94.09899999999999,90.756,87.09299999999999,83.432
2005-01-31,97.10600000000001,93.697,90.28,86.762,83.14
2005-02-28,96.804,93.101,89.365,85.62,81.832
2005-03-31,96.646,92.775,88.906,85.06200000000001,81.256
2005-04-29,96.695,93.031,89.447,85.91799999999999,82.35700000000001
2005-05-31,96.686,93.154,89.777,86.421,83.072
2005-06-30,96.57,93.056,89.711,86.38600000000001,83.21600000000001
2005-07-29,96.20299999999999,92.37100000000001,88.60799999999999,84.87899999999999,81.473
2005-08-31,96.346,92.709,89.26100000000001,85.88,82.601
2005-09-30,96.03,92.104,88.32700000000001,84.67,81.257
2005-10-31,95.78200000000001,91.694,87.68299999999999,83.85,80.27
2005-11-30,95.70100000000001,91.65100000000001,87.79,83.979,80.387
2005-12-30,95.71799999999999,91.70700000000001,87.83200000000001,84.137,80.669
2006-01-31,95.557,91.45200000000001,87.545,83.70200000000001,80.208
2006-02-28,95.429,91.16799999999999,87.116,83.244,79.682
2006-03-31,95.31700000000001,90.92399999999999,86.709,82.63799999999999,78.844
2006-04-28,95.236,90.85600000000001,86.555,82.38,78.46
2006-05-31,95.09,90.552,86.211,82.038,77.99
2006-06-30,94.941,90.329,85.93,81.806,77.76899999999999
2006-07-31,95.08200000000001,90.677,86.458,82.48299999999999,78.5
2006-08-31,95.19200000000001,91.029,87.01,83.101,79.335
2006-09-29,95.26299999999999,91.18700000000001,87.241,83.44200000000001,79.782
2006-10-31,95.26299999999999,91.152,87.279,83.52600000000001,79.84
2006-11-30,95.309,91.321,87.54899999999999,83.896,80.305
2006-12-29,95.15700000000001,90.964,86.954,83.083,79.345
2007-01-31,95.137,90.762,86.706,82.775,78.893
2007-02-28,95.26899999999999,91.25399999999999,87.402,83.647,79.992
2007-03-30,95.272,91.37700000000001,87.42299999999999,83.59100000000001,79.965
2007-04-30,95.23100000000001,91.339,87.494,83.71,80.024
2007-05-31,95.15700000000001,90.773,86.639,82.566,78.692
2007-06-29,95.15700000000001,90.86399999999999,86.566,82.37100000000001,78.419
2007-07-31,95.38,91.459,87.535,83.581,79.792
2007-08-31,95.744,92.118,88.339,84.537,80.953
2007-09-28,96.01299999999999,92.43700000000001,88.633,84.764,81.016
2007-10-31,96.04299999999999,92.505,88.896,85.03200000000001,81.311
2007-11-30,96.928,94.20200000000001,91.292,87.75,84.464
2007-12-31,96.773,94.12299999999999,91.324,87.682,84.219
2008-01-31,97.943,95.931,93.62799999999999,90.335,87.066
2008-02-29,98.331,96.829,94.63,91.52799999999999,88.31700000000001
2008-03-31,98.54899999999999,96.87799999999999,94.891,91.512,88.473
2008-04-30,98.10799999999999,95.59299999999999,92.884,89.257,85.98100000000001
2008-05-30,97.77,94.90700000000001,91.56200000000001,87.73899999999999,84.262
2008-06-30,97.661,94.92299999999999,91.64200000000001,88.027,84.669
2008-07-31,97.77,95.14200000000001,91.94200000000001,88.509,85.025
2008-08-29,97.85799999999999,95.40899999999999,92.41799999999999,89.081,85.684
2008-09-30,98.21,96.17,93.37100000000001,89.88,86.09299999999999
2008-10-31,98.583,97.37100000000001,94.697,91.79899999999999,86.762
2008-11-28,99.148,98.03,96.272,95.18799999999999,90.81200000000001
2008-12-31,99.59100000000001,98.93,97.052,95.96600000000001,92.42200000000001
2009-01-30,99.434,98.13,96.09700000000001,94.225,90.977
2009-02-27,99.227,98.096,95.91,93.537,90.48899999999999
2009-03-31,99.39,98.456,96.572,94.803,91.98100000000001
2009-04-30,99.494,98.208,95.935,93.384,90.34100000000001
2009-05-29,99.505,98.155,95.88600000000001,92.81200000000001,88.807
2009-06-30,99.45,97.771,95.273,91.682,87.846
2009-07-31,99.527,97.779,95.36399999999999,92.022,88.007
2009-08-31,99.584,98.064,95.725,92.44,88.63
2009-09-30,99.583,98.10799999999999,95.837,92.75399999999999,88.92200000000001
2009-10-30,99.59700000000001,98.23700000000001,96.01799999999999,92.667,88.958
2009-11-30,99.71700000000001,98.73299999999999,96.8,93.93299999999999,90.38600000000001
2009-12-31,99.499,97.759,95.152,91.596,87.28200000000001
2010-01-29,99.68799999999999,98.432,96.08,92.897,88.904
2010-02-26,99.634,98.383,96.005,92.837,88.958
2010-03-31,99.54299999999999,98.012,95.406,91.816,87.85600000000001
2010-04-30,99.587,98.12700000000001,95.647,92.23,88.461
2010-05-28,99.632,98.49700000000001,96.383,93.163,89.93700000000001
2010-06-30,99.693,98.865,97.208,94.381,91.40100000000001
2010-07-30,99.72200000000001,98.948,97.62200000000001,95.225,92.236
2010-08-31,99.75200000000001,99.073,97.97399999999999,96.0,93.501
2010-09-30,99.70100000000001,99.175,98.075,96.225,93.786
2010-10-29,99.73200000000001,99.37299999999999,98.47399999999999,96.68,94.277
2010-11-30,99.68299999999999,99.115,97.875,95.765,92.87
2010-12-31,99.65,98.855,97.01700000000001,94.00200000000001,90.3
2011-01-31,99.689,98.927,97.12799999999999,94.39200000000001,90.61399999999999
2011-02-28,99.68700000000001,98.65899999999999,96.564,93.53399999999999,89.713
2011-03-31,99.70100000000001,98.39200000000001,96.14399999999999,92.979,89.15700000000001
2011-04-29,99.775,98.819,96.955,94.154,90.475
2011-05-31,99.814,99.09899999999999,97.64,95.20299999999999,91.75399999999999
2011-06-30,99.81200000000001,99.126,97.566,94.959,91.516
2011-07-29,99.76899999999999,99.307,98.34100000000001,96.35,93.38
2011-08-31,99.85700000000001,99.59,98.986,97.54899999999999,95.214
2011-09-30,99.823,99.478,98.73299999999999,97.376,95.26799999999999
2011-10-31,99.84,99.5,98.785,97.365,95.176
2011-11-30,99.824,99.47,98.759,97.338,95.24
2011-12-30,99.834,99.52,98.829,97.693,95.78399999999999
2012-01-31,99.84700000000001,99.555,99.089,98.068,96.436
2012-02-29,99.795,99.39,98.65100000000001,97.469,95.698
2012-03-30,99.83,99.325,98.38799999999999,96.9,94.814
2012-04-30,99.818,99.459,98.794,97.573,95.93700000000001
2012-05-31,99.819,99.443,98.881,97.88600000000001,96.684
2012-06-29,99.792,99.382,98.712,97.663,96.375
2012-07-31,99.83200000000001,99.56299999999999,99.135,98.28,97.057
2012-08-31,99.803,99.527,99.11,98.302,97.042
2012-09-28,99.8,99.52799999999999,99.03,98.146,96.89299999999999
2012-10-31,99.78200000000001,99.41799999999999,98.865,97.81299999999999,96.399
2012-11-30,99.79,99.478,98.962,98.14299999999999,96.92399999999999
2012-12-31,99.804,99.49600000000001,98.899,97.85600000000001,96.44200000000001
2013-01-31,99.85799999999999,99.465,98.742,97.42399999999999,95.663
2013-02-28,99.84,99.509,98.936,97.795,96.23700000000001
2013-03-28,99.868,99.505,98.90799999999999,97.771,96.22
2013-04-30,99.89399999999999,99.56200000000001,99.036,98.09899999999999,96.662
2013-05-31,99.866,99.38799999999999,98.458,96.975,94.995
2013-06-28,99.844,99.272,97.93700000000001,95.787,93.18
2013-07-31,99.84700000000001,99.367,98.15700000000001,95.97,93.23
2013-08-30,99.84100000000001,99.182,97.564,94.955,92.014
2013-09-30,99.88,99.361,98.073,95.866,93.27799999999999
2013-10-31,99.87,99.39299999999999,98.182,96.074,93.529
2013-11-29,99.835,99.42299999999999,98.265,96.045,93.351
2013-12-31,99.83200000000001,99.219,97.617,94.852,91.59899999999999
