date,est,y_sample,date
1994-01-01,82.8978189951555,82.719,1994-01-01
1994-02-01,82.50158267019621,80.745,1994-02-01
1994-03-01,82.32309174412065,78.71300000000002,1994-03-01
1994-04-01,81.40761599676432,77.324,1994-04-01
1994-05-01,78.21613917031203,76.95,1994-05-01
1994-06-01,77.0077048411328,76.373,1994-06-01
1994-07-01,76.52074197742225,77.095,1994-07-01
1994-08-01,76.51532784617702,76.84899999999998,1994-08-01
1994-09-01,76.4652011900322,75.444,1994-09-01
1994-10-01,75.77457645507553,74.85,1994-10-01
1994-11-01,74.39200663659174,73.732,1994-11-01
1994-12-01,73.69286430885182,73.47399999999998,1994-12-01
1995-01-01,73.04194225869422,74.434,1995-01-01
1995-02-01,73.18530735874121,75.893,1995-02-01
1995-03-01,73.13188019687826,75.814,1995-03-01
1995-04-01,74.63731376223586,76.357,1995-04-01
1995-05-01,75.79976336589573,78.831,1995-05-01
1995-06-01,75.84622527446695,78.964,1995-06-01
1995-07-01,77.5516730049707,78.417,1995-07-01
1995-08-01,78.76000362412672,78.733,1995-08-01
1995-09-01,78.71590143373956,78.892,1995-09-01
1995-10-01,78.6897580860464,79.524,1995-10-01
1995-11-01,79.12686213226218,80.387,1995-11-01
1995-12-01,79.91612177648746,80.895,1995-12-01
1996-01-01,80.60323472155267,81.413,1996-01-01
1996-02-01,81.23767137663846,79.83800000000002,1996-02-01
1996-03-01,81.22747586028738,78.593,1996-03-01
1996-04-01,80.41943537923844,77.80199999999998,1996-04-01
1996-05-01,78.93332266235872,77.07300000000002,1996-05-01
1996-06-01,77.69520072241471,77.58,1996-06-01
1996-07-01,77.37155574089793,77.309,1996-07-01
1996-08-01,77.2404625166286,76.821,1996-08-01
1996-09-01,77.04318422311081,77.612,1996-09-01
1996-10-01,77.14317370205994,78.764,1996-10-01
1996-11-01,77.4637276970647,79.569,1996-11-01
1996-12-01,78.69981108419131,78.435,1996-12-01
1997-01-01,78.99611964233142,78.395,1997-01-01
1997-02-01,78.93989623288202,77.87100000000002,1997-02-01
1997-03-01,78.17616711863761,76.692,1997-03-01
1997-04-01,77.08589731476364,77.268,1997-04-01
1997-05-01,77.00078684220311,77.447,1997-05-01
1997-06-01,76.83140249097065,77.806,1997-06-01
1997-07-01,77.28568231732733,79.322,1997-07-01
1997-08-01,77.66709520828823,78.268,1997-08-01
1997-09-01,78.3563911305209,78.947,1997-09-01
1997-10-01,78.71551899648549,79.715,1997-10-01
1997-11-01,78.95189191315009,79.23100000000002,1997-11-01
1997-12-01,79.25358847028576,79.767,1997-12-01
1998-01-01,79.50423250448911,80.683,1998-01-01
1998-02-01,79.96412774102888,80.068,1998-02-01
1998-03-01,80.28032523338665,79.969,1998-03-01
1998-04-01,80.25190273118602,79.937,1998-04-01
1998-05-01,80.01024520920777,80.024,1998-05-01
1998-06-01,79.99516056586701,80.328,1998-06-01
1998-07-01,80.17095393263982,80.273,1998-07-01
1998-08-01,80.30316382309033,82.199,1998-08-01
1998-09-01,81.81951185712872,84.17,1998-09-01
1998-10-01,84.14578606863532,83.993,1998-10-01
1998-11-01,84.73218656484202,83.065,1998-11-01
1998-12-01,84.40272663822468,82.999,1998-12-01
1999-01-01,84.00596503690355,83.177,1999-01-01
1999-02-01,83.18163834356443,80.921,1999-02-01
1999-03-01,83.82155531293782,81.377,1999-03-01
1999-04-01,83.31594261497769,81.183,1999-04-01
1999-05-01,81.38089545439178,79.876,1999-05-01
1999-06-01,81.55469954015656,79.811,1999-06-01
1999-07-01,80.82967294084634,79.207,1999-07-01
1999-08-01,79.70106109675957,78.915,1999-08-01
1999-09-01,79.38735370144855,79.271,1999-09-01
1999-10-01,79.18693116548764,78.654,1999-10-01
1999-11-01,79.00762876477418,78.403,1999-11-01
1999-12-01,78.85413155621632,77.723,1999-12-01
