date,est,y_sample,date
1985-01-01,57.64747046019242,58.894,1985-01-01
1985-02-01,58.4351065546848,56.805,1985-02-01
1985-03-01,58.34699325142644,57.341,1985-03-01
1985-04-01,58.217082960965215,58.343999999999994,1985-04-01
1985-05-01,57.88338505581798,61.474,1985-05-01
1985-06-01,60.12015662775386,61.506,1985-06-01
1985-07-01,61.34049241990139,60.882,1985-07-01
1985-08-01,61.46127964245452,61.506,1985-08-01
1985-09-01,61.476338684825116,61.318999999999996,1985-09-01
1985-10-01,61.394190428702906,62.17,1985-10-01
1985-11-01,61.88638517640348,63.155,1985-11-01
1985-12-01,62.669497084352024,64.959,1985-12-01
1986-01-01,64.12815437330462,64.89399999999999,1986-01-01
1986-02-01,64.84254878293288,66.917,1986-02-01
1986-03-01,66.15911069827698,69.184,1986-03-01
1986-04-01,68.06072075406048,69.064,1986-04-01
1986-05-01,69.01979100611757,66.672,1986-05-01
1986-06-01,69.00807537080327,68.721,1986-06-01
1986-07-01,68.79260366860521,69.096,1986-07-01
1986-08-01,68.80889355127329,71.723,1986-08-01
1986-09-01,70.65638566287788,69.477,1986-09-01
1986-10-01,70.80137256432648,70.27,1986-10-01
1986-11-01,71.05384975720115,71.346,1986-11-01
1986-12-01,70.82869261650609,70.762,1986-12-01
1987-01-01,71.05931101669177,71.361,1987-01-01
1987-02-01,71.32542430813355,71.36,1987-02-01
1987-03-01,71.33205098495134,70.24,1987-03-01
1987-04-01,71.30723807056577,67.559,1987-04-01
1987-05-01,70.68653338380727,66.62100000000001,1987-05-01
1987-06-01,69.0697211434619,66.98,1987-06-01
1987-07-01,67.28761597540364,66.567,1987-07-01
1987-08-01,66.83379183948956,65.608,1987-08-01
1987-09-01,66.73343092387101,63.428000000000004,1987-09-01
1987-10-01,65.99728291781359,65.78,1987-10-01
1987-11-01,65.58768531792936,65.486,1987-11-01
1987-12-01,65.53237451584928,65.992,1987-12-01
1988-01-01,65.87845337386513,68.092,1988-01-01
1988-02-01,67.20738134336901,68.581,1988-02-01
1988-03-01,68.23589942383205,67.111,1988-03-01
1988-04-01,68.29856935202432,66.184,1988-04-01
1988-05-01,67.89033263621266,64.919,1988-05-01
1988-06-01,66.61601954929752,65.987,1988-06-01
1988-07-01,66.03359819704491,65.05199999999999,1988-07-01
1988-08-01,65.60744796158374,64.42399999999999,1988-08-01
1988-09-01,65.5436699656267,65.385,1988-09-01
1988-10-01,65.19522987048431,66.325,1988-10-01
1988-11-01,65.84852483519802,64.619,1988-11-01
1988-12-01,65.8659823918985,63.728,1988-12-01
1989-01-01,65.54391399529358,64.296,1989-01-01
1989-02-01,64.43762590728231,63.254,1989-02-01
1989-03-01,64.01758764121861,62.839,1989-03-01
1989-04-01,63.83458498150311,64.08,1989-04-01
1989-05-01,63.703723723790674,65.227,1989-05-01
1989-06-01,64.63987160147958,67.223,1989-06-01
1989-07-01,66.29732547705942,68.957,1989-07-01
1989-08-01,68.05963537455108,66.587,1989-08-01
1989-09-01,68.19621907127512,66.257,1989-09-01
1989-10-01,67.99609044281429,67.839,1989-10-01
1989-11-01,67.30746530778644,68.097,1989-11-01
1989-12-01,67.89082090606647,67.812,1989-12-01
1990-01-01,67.99388171711601,66.204,1990-01-01
1990-02-01,67.87623999682712,65.781,1990-02-01
1990-03-01,67.12944642440522,65.252,1990-03-01
1990-04-01,65.98178193390574,64.165,1990-04-01
1990-05-01,65.47384583628345,65.422,1990-05-01
1990-06-01,65.28392241032743,66.109,1990-06-01
1990-07-01,65.7200038268413,66.905,1990-07-01
1990-08-01,66.51272002927162,65.517,1990-08-01
1990-09-01,66.52177758641334,65.717,1990-09-01
