date,est,y_sample,date
1985-01-01,72.95361089110105,73.875,1985-01-01
1985-02-01,73.56565417507669,72.34,1985-02-01
1985-03-01,73.52954343241497,72.627,1985-03-01
1985-04-01,73.3513521646418,73.62,1985-04-01
1985-05-01,73.19484973398771,75.831,1985-05-01
1985-06-01,74.83796593717418,75.727,1985-06-01
1985-07-01,75.67696386231026,75.282,1985-07-01
1985-08-01,75.7577015676814,75.828,1985-08-01
1985-09-01,75.75614877496002,75.935,1985-09-01
1985-10-01,75.85505296664715,76.57,1985-10-01
1985-11-01,76.30956410767318,77.273,1985-11-01
1985-12-01,76.92400536447609,78.28699999999998,1985-12-01
1986-01-01,77.80399461829931,78.138,1986-01-01
1986-02-01,78.17038588091535,79.30199999999998,1986-02-01
1986-03-01,78.8892483125762,80.83800000000002,1986-03-01
1986-04-01,80.09644417606029,80.743,1986-04-01
1986-05-01,80.720431585383,79.49,1986-05-01
1986-06-01,80.72945705714908,80.755,1986-06-01
1986-07-01,80.6891978825095,80.933,1986-07-01
1986-08-01,80.78217228839532,82.67200000000003,1986-08-01
1986-09-01,81.97767390853488,81.737,1986-09-01
1986-10-01,82.2115295817376,82.21799999999998,1986-10-01
1986-11-01,82.44047342261325,82.603,1986-11-01
1986-12-01,82.40080022646404,82.286,1986-12-01
1987-01-01,82.47072640848367,82.383,1987-01-01
1987-02-01,82.50441207273663,82.376,1987-02-01
1987-03-01,82.37511398035029,81.793,1987-03-01
1987-04-01,82.35164467193339,79.66199999999998,1987-04-01
1987-05-01,81.98428699266297,78.967,1987-05-01
1987-06-01,80.86967065141374,79.533,1987-06-01
1987-07-01,79.57035238257005,79.035,1987-07-01
1987-08-01,79.3313204256038,78.306,1987-08-01
1987-09-01,79.26350911649162,76.891,1987-09-01
1987-10-01,78.61701858572324,78.57300000000002,1987-10-01
1987-11-01,78.37083891485784,78.72800000000002,1987-11-01
1987-12-01,78.56836856637327,78.91199999999998,1987-12-01
1988-01-01,78.82168187820814,80.111,1988-01-01
1988-02-01,79.62213222304472,80.482,1988-02-01
1988-03-01,80.2412392275348,79.777,1988-03-01
1988-04-01,80.29792261063119,78.923,1988-04-01
1988-05-01,80.11382083435562,78.023,1988-05-01
1988-06-01,79.34188538359697,78.613,1988-06-01
1988-07-01,78.74600960062843,77.732,1988-07-01
1988-08-01,78.34488826950975,77.242,1988-08-01
1988-09-01,78.20626762055453,77.79899999999998,1988-09-01
1988-10-01,77.74154510595899,78.426,1988-10-01
1988-11-01,78.11558043645182,77.176,1988-11-01
1988-12-01,78.10974730937482,76.351,1988-12-01
1989-01-01,77.83487170705973,76.65,1989-01-01
1989-02-01,76.9324402575546,75.766,1989-02-01
1989-03-01,76.47826844124367,75.28,1989-03-01
1989-04-01,76.24252077758817,76.245,1989-04-01
1989-05-01,76.00253594331515,77.253,1989-05-01
1989-06-01,76.74775018039419,78.85600000000002,1989-06-01
1989-07-01,78.10320591842155,79.95,1989-07-01
1989-08-01,79.3578751720894,78.221,1989-08-01
1989-09-01,79.44197849309701,77.941,1989-09-01
1989-10-01,79.24268221230287,79.20100000000002,1989-10-01
1989-11-01,78.7818730565953,79.51899999999998,1989-11-01
1989-12-01,79.30015189742673,79.111,1989-12-01
1990-01-01,79.38311883518264,78.285,1990-01-01
1990-02-01,79.28290618971991,78.03399999999998,1990-02-01
1990-03-01,78.75563474651437,77.358,1990-03-01
1990-04-01,78.12969678875028,76.69800000000002,1990-04-01
1990-05-01,77.69404233160985,77.848,1990-05-01
1990-06-01,77.58702858359374,78.30199999999998,1990-06-01
1990-07-01,78.02530900614512,78.99,1990-07-01
1990-08-01,78.66465133174096,78.378,1990-08-01
1990-09-01,78.74340222582723,78.51,1990-09-01
1990-10-01,78.78544362888896,79.138,1990-10-01
1990-11-01,78.87636813772872,79.71600000000002,1990-11-01
1990-12-01,79.41994093627164,80.29899999999998,1990-12-01
1991-01-01,80.00505076549912,80.649,1991-01-01
1991-02-01,80.4546677183513,80.658,1991-02-01
1991-03-01,80.63668239346684,80.442,1991-03-01
1991-04-01,80.64349279009475,80.907,1991-04-01
1991-05-01,80.78419837897628,80.934,1991-05-01
1991-06-01,80.89792993470897,80.296,1991-06-01
1991-07-01,80.89095543451207,80.809,1991-07-01
1991-08-01,80.84704310227133,81.88,1991-08-01
1991-09-01,81.39511599485446,82.72200000000002,1991-09-01
1991-10-01,82.27832258546003,83.333,1991-10-01
1991-11-01,83.00617409659618,84.024,1991-11-01
1991-12-01,83.68215444049459,85.616,1991-12-01
1992-01-01,84.9039301499158,84.147,1992-01-01
1992-02-01,85.03417837958702,83.96799999999998,1992-02-01
1992-03-01,85.02465470579337,82.917,1992-03-01
1992-04-01,84.00631291727693,83.376,1992-04-01
1992-05-01,83.68118158632807,84.001,1992-05-01
1992-06-01,83.70070336663693,84.90899999999998,1992-06-01
1992-07-01,84.47694720405596,86.06700000000002,1992-07-01
1992-08-01,85.50497839843715,86.74,1992-08-01
1992-09-01,86.36383148637964,87.635,1992-09-01
1992-10-01,87.20342276521816,85.881,1992-10-01
1992-11-01,87.18619943182375,84.971,1992-11-01
1992-12-01,86.83269586324462,85.553,1992-12-01
1993-01-01,85.6964924293256,86.62100000000002,1993-01-01
1993-02-01,86.129289295329,87.556,1993-02-01
1993-03-01,87.07283497640306,87.406,1993-03-01
1993-04-01,87.44293030319459,87.77,1993-04-01
1993-05-01,87.66789757307117,86.906,1993-05-01
1993-06-01,87.57541459117658,87.65299999999998,1993-06-01
1993-07-01,87.67504553071804,87.274,1993-07-01
1993-08-01,87.46257882561501,88.09700000000002,1993-08-01
1993-09-01,87.87859616052188,88.152,1993-09-01
1993-10-01,88.0844741530268,87.875,1993-10-01
1993-11-01,88.11393429184565,87.287,1993-11-01
1993-12-01,87.99001178039573,87.454,1993-12-01
1994-01-01,87.68867302933307,87.53299999999999,1994-01-01
1994-02-01,87.48684436980245,86.005,1994-02-01
1994-03-01,87.42323137349076,84.366,1994-03-01
1994-04-01,86.75209039565362,83.22399999999998,1994-04-01
1994-05-01,85.22370429365095,82.736,1994-05-01
1994-06-01,83.8561591269375,82.54700000000003,1994-06-01
1994-07-01,83.00860713301469,82.945,1994-07-01
1994-08-01,82.84122536222067,82.639,1994-08-01
1994-09-01,82.81348844202579,81.55199999999998,1994-09-01
1994-10-01,82.74109170994572,81.002,1994-10-01
1994-11-01,82.14341120379223,79.837,1994-11-01
1994-12-01,81.23051816500801,79.41,1994-12-01
